sample,condition,raw
BRAIN_04b,Healthy,9445
BRAIN_04b,Healthy,3827
BRAIN_04b,Healthy,15216
BRAIN_04b,Healthy,9900
BRAIN_04b,Healthy,19279
BRAIN_04b,Healthy,5396
BRAIN_04b,Healthy,22863
BRAIN_04b,Healthy,8785
BRAIN_04b,Healthy,6143
BRAIN_04b,Healthy,7261
BRAIN_04b,Healthy,9146
BRAIN_04b,Healthy,5004
BRAIN_04b,Healthy,1439
BRAIN_04b,Healthy,9713
BRAIN_04b,Healthy,6878
BRAIN_04b,Healthy,15615
BRAIN_04b,Healthy,7029
BRAIN_04b,Healthy,10980
BRAIN_04b,Healthy,9265
BRAIN_04b,Healthy,4401
BRAIN_04b,Healthy,1475
BRAIN_04b,Healthy,2442
BRAIN_04b,Healthy,3361
BRAIN_04b,Healthy,1217
BRAIN_04b,Healthy,2257
BRAIN_04b,Healthy,2889
BRAIN_04b,Healthy,13421
BRAIN_04b,Healthy,1718
BRAIN_04b,Healthy,3046
BRAIN_04b,Healthy,1929
BRAIN_04b,Healthy,3776
BRAIN_04b,Healthy,12874
BRAIN_04b,Healthy,2036
BRAIN_04b,Healthy,17641
BRAIN_04b,Healthy,1448
BRAIN_04b,Healthy,20607
BRAIN_04b,Healthy,1949
BRAIN_04b,Healthy,9673
BRAIN_04b,Healthy,6234
BRAIN_04b,Healthy,1302
BRAIN_04b,Healthy,3633
BRAIN_04b,Healthy,3443
BRAIN_04b,Healthy,8954
BRAIN_04b,Healthy,8593
BRAIN_04b,Healthy,4715
BRAIN_04b,Healthy,6078
BRAIN_04b,Healthy,4417
BRAIN_04b,Healthy,8469
BRAIN_04b,Healthy,13996
BRAIN_04b,Healthy,7893
BRAIN_04b,Healthy,4050
BRAIN_04b,Healthy,9239
BRAIN_04b,Healthy,2516
BRAIN_04b,Healthy,5464
BRAIN_04b,Healthy,2742
BRAIN_04b,Healthy,1372
BRAIN_04b,Healthy,2672
BRAIN_04b,Healthy,4459
BRAIN_04b,Healthy,13137
BRAIN_04b,Healthy,4173
BRAIN_04b,Healthy,9540
BRAIN_04b,Healthy,4630
BRAIN_04b,Healthy,3127
BRAIN_04b,Healthy,11743
BRAIN_04b,Healthy,9215
BRAIN_04b,Healthy,2173
BRAIN_04b,Healthy,2123
BRAIN_04b,Healthy,3049
BRAIN_04b,Healthy,17658
BRAIN_04b,Healthy,7101
BRAIN_04b,Healthy,2814
BRAIN_04b,Healthy,7232
BRAIN_04b,Healthy,1957
BRAIN_04b,Healthy,2435
BRAIN_04b,Healthy,8661
BRAIN_04b,Healthy,1970
BRAIN_04b,Healthy,5279
BRAIN_04b,Healthy,8345
BRAIN_04b,Healthy,8784
BRAIN_04b,Healthy,6345
BRAIN_04b,Healthy,4423
BRAIN_04b,Healthy,11211
BRAIN_04b,Healthy,9606
BRAIN_04b,Healthy,11067
BRAIN_04b,Healthy,10367
BRAIN_04b,Healthy,6712
BRAIN_04b,Healthy,7323
BRAIN_04b,Healthy,8643
BRAIN_04b,Healthy,4781
BRAIN_04b,Healthy,14813
BRAIN_04b,Healthy,4061
BRAIN_04b,Healthy,7487
BRAIN_04b,Healthy,3936
BRAIN_04b,Healthy,11819
BRAIN_04b,Healthy,10577
BRAIN_04b,Healthy,1370
BRAIN_04b,Healthy,5064
BRAIN_04b,Healthy,1053
BRAIN_04b,Healthy,7782
BRAIN_04b,Healthy,3198
BRAIN_04b,Healthy,6607
BRAIN_04b,Healthy,1093
BRAIN_04b,Healthy,20102
BRAIN_04b,Healthy,9937
BRAIN_04b,Healthy,9729
BRAIN_04b,Healthy,1973
BRAIN_04b,Healthy,10960
BRAIN_04b,Healthy,3913
BRAIN_04b,Healthy,7396
BRAIN_04b,Healthy,5989
BRAIN_04b,Healthy,11341
BRAIN_04b,Healthy,9447
BRAIN_04b,Healthy,4917
BRAIN_04b,Healthy,5155
BRAIN_04b,Healthy,5722
BRAIN_04b,Healthy,10988
BRAIN_04b,Healthy,6202
BRAIN_04b,Healthy,7186
BRAIN_04b,Healthy,2805
BRAIN_04b,Healthy,6996
BRAIN_04b,Healthy,6346
BRAIN_04b,Healthy,10119
BRAIN_04b,Healthy,6009
BRAIN_04b,Healthy,4311
BRAIN_04b,Healthy,1684
BRAIN_04b,Healthy,1736
BRAIN_04b,Healthy,2116
BRAIN_04b,Healthy,989
BRAIN_04b,Healthy,7309
BRAIN_04b,Healthy,19432
BRAIN_04b,Healthy,7180
BRAIN_04b,Healthy,7454
BRAIN_04b,Healthy,1288
BRAIN_04b,Healthy,2063
BRAIN_04b,Healthy,8921
BRAIN_04b,Healthy,1570
BRAIN_04b,Healthy,16305
BRAIN_04b,Healthy,3023
BRAIN_04b,Healthy,13531
BRAIN_04b,Healthy,7994
BRAIN_04b,Healthy,864
BRAIN_04b,Healthy,6342
BRAIN_04b,Healthy,6367
BRAIN_04b,Healthy,7533
BRAIN_04b,Healthy,3820
BRAIN_04b,Healthy,8502
BRAIN_04b,Healthy,934
BRAIN_04b,Healthy,6373
BRAIN_04b,Healthy,4453
BRAIN_04b,Healthy,3639
BRAIN_04b,Healthy,14174
BRAIN_04b,Healthy,2379
BRAIN_04b,Healthy,8210
BRAIN_04b,Healthy,2248
BRAIN_04b,Healthy,7012
BRAIN_04b,Healthy,4385
BRAIN_04b,Healthy,9776
BRAIN_04b,Healthy,1825
BRAIN_04b,Healthy,10383
BRAIN_04b,Healthy,10414
BRAIN_04b,Healthy,8853
BRAIN_04b,Healthy,1230
BRAIN_04b,Healthy,1214
BRAIN_04b,Healthy,5984
BRAIN_04b,Healthy,9935
BRAIN_04b,Healthy,2213
BRAIN_04b,Healthy,5953
BRAIN_04b,Healthy,6117
BRAIN_04b,Healthy,6271
BRAIN_04b,Healthy,9015
BRAIN_04b,Healthy,1125
BRAIN_04b,Healthy,8052
BRAIN_04b,Healthy,13559
BRAIN_04b,Healthy,3794
BRAIN_04b,Healthy,1352
BRAIN_04b,Healthy,7995
BRAIN_04b,Healthy,6937
BRAIN_04b,Healthy,15238
BRAIN_04b,Healthy,6975
BRAIN_04b,Healthy,7325
BRAIN_04b,Healthy,10065
BRAIN_04b,Healthy,12083
BRAIN_04b,Healthy,8191
BRAIN_04b,Healthy,6500
BRAIN_04b,Healthy,3078
BRAIN_04b,Healthy,6485
BRAIN_04b,Healthy,6719
BRAIN_04b,Healthy,9682
BRAIN_04b,Healthy,6412
BRAIN_04b,Healthy,8446
BRAIN_04b,Healthy,12825
BRAIN_04b,Healthy,1212
BRAIN_04b,Healthy,2061
BRAIN_04b,Healthy,1320
BRAIN_04b,Healthy,15211
BRAIN_04b,Healthy,7095
BRAIN_04b,Healthy,3791
BRAIN_04b,Healthy,6199
BRAIN_04b,Healthy,1226
BRAIN_04b,Healthy,10468
BRAIN_04b,Healthy,11255
BRAIN_04b,Healthy,7569
BRAIN_04b,Healthy,1305
BRAIN_04b,Healthy,1056
BRAIN_04b,Healthy,7064
BRAIN_04b,Healthy,6939
BRAIN_04b,Healthy,1025
BRAIN_04b,Healthy,6324
BRAIN_04b,Healthy,7618
BRAIN_04b,Healthy,3297
BRAIN_04b,Healthy,2171
BRAIN_04b,Healthy,7121
BRAIN_04b,Healthy,13560
BRAIN_04b,Healthy,1374
BRAIN_04b,Healthy,4303
BRAIN_04b,Healthy,5176
BRAIN_04b,Healthy,2624
BRAIN_04b,Healthy,7516
BRAIN_04b,Healthy,4439
BRAIN_04b,Healthy,2982
BRAIN_04b,Healthy,6007
BRAIN_04b,Healthy,9556
BRAIN_04b,Healthy,7358
BRAIN_04b,Healthy,8040
BRAIN_04b,Healthy,11962
BRAIN_04b,Healthy,11491
BRAIN_04b,Healthy,15057
BRAIN_04b,Healthy,4386
BRAIN_04b,Healthy,10483
BRAIN_04b,Healthy,10232
BRAIN_04b,Healthy,1319
BRAIN_04b,Healthy,9772
BRAIN_04b,Healthy,5314
BRAIN_04b,Healthy,7296
BRAIN_04b,Healthy,8968
BRAIN_04b,Healthy,8258
BRAIN_04b,Healthy,1026
BRAIN_04b,Healthy,1377
BRAIN_04b,Healthy,6856
BRAIN_04b,Healthy,14605
BRAIN_04b,Healthy,8794
BRAIN_04b,Healthy,7798
BRAIN_04b,Healthy,1496
BRAIN_04b,Healthy,3809
BRAIN_04b,Healthy,7485
BRAIN_04b,Healthy,12726
BRAIN_04b,Healthy,3437
BRAIN_04b,Healthy,6400
BRAIN_04b,Healthy,10662
BRAIN_04b,Healthy,1774
BRAIN_04b,Healthy,6034
BRAIN_04b,Healthy,1337
BRAIN_04b,Healthy,2884
BRAIN_04b,Healthy,905
BRAIN_04b,Healthy,9691
BRAIN_04b,Healthy,2303
BRAIN_04b,Healthy,4818
BRAIN_04b,Healthy,8886
BRAIN_04b,Healthy,2295
BRAIN_04b,Healthy,8562
BRAIN_04b,Healthy,10490
BRAIN_04b,Healthy,7507
BRAIN_04b,Healthy,3912
BRAIN_04b,Healthy,2392
BRAIN_04b,Healthy,1603
BRAIN_04b,Healthy,7589
BRAIN_04b,Healthy,9677
BRAIN_04b,Healthy,5134
BRAIN_04b,Healthy,5052
BRAIN_04b,Healthy,5999
BRAIN_04b,Healthy,11324
BRAIN_04b,Healthy,13485
BRAIN_04b,Healthy,10282
BRAIN_04b,Healthy,11959
BRAIN_04b,Healthy,9188
BRAIN_04b,Healthy,1356
BRAIN_04b,Healthy,12808
BRAIN_04b,Healthy,3586
BRAIN_04b,Healthy,1538
BRAIN_04b,Healthy,10148
BRAIN_04b,Healthy,6696
BRAIN_04b,Healthy,1663
BRAIN_04b,Healthy,10687
BRAIN_04b,Healthy,12168
BRAIN_04b,Healthy,9365
BRAIN_04b,Healthy,2533
BRAIN_04b,Healthy,1149
BRAIN_04b,Healthy,3953
BRAIN_04b,Healthy,6122
BRAIN_04b,Healthy,8047
BRAIN_04b,Healthy,8554
BRAIN_04b,Healthy,3332
BRAIN_04b,Healthy,2629
BRAIN_04b,Healthy,10052
BRAIN_04b,Healthy,5099
BRAIN_04b,Healthy,9513
BRAIN_04b,Healthy,8000
BRAIN_04b,Healthy,11432
BRAIN_04b,Healthy,19498
BRAIN_04b,Healthy,2557
BRAIN_04b,Healthy,6460
BRAIN_04b,Healthy,10654
BRAIN_04b,Healthy,3747
BRAIN_04b,Healthy,2949
BRAIN_04b,Healthy,2214
BRAIN_04b,Healthy,2071
BRAIN_04b,Healthy,2165
BRAIN_04b,Healthy,8391
BRAIN_04b,Healthy,10297
BRAIN_04b,Healthy,8083
BRAIN_04b,Healthy,3516
BRAIN_04b,Healthy,1356
BRAIN_04b,Healthy,5893
BRAIN_04b,Healthy,1566
BRAIN_04b,Healthy,9675
BRAIN_04b,Healthy,9327
BRAIN_04b,Healthy,9287
BRAIN_04b,Healthy,12383
BRAIN_04b,Healthy,4568
BRAIN_04b,Healthy,3323
BRAIN_04b,Healthy,2281
BRAIN_04b,Healthy,7201
BRAIN_04b,Healthy,6592
BRAIN_04b,Healthy,5193
BRAIN_04b,Healthy,11726
BRAIN_04b,Healthy,9987
BRAIN_04b,Healthy,3383
BRAIN_04b,Healthy,5750
BRAIN_04b,Healthy,3043
BRAIN_04b,Healthy,2042
BRAIN_04b,Healthy,925
BRAIN_04b,Healthy,7955
BRAIN_04b,Healthy,1396
BRAIN_04b,Healthy,3085
BRAIN_04b,Healthy,11265
BRAIN_04b,Healthy,3051
BRAIN_04b,Healthy,854
BRAIN_04b,Healthy,6139
BRAIN_04b,Healthy,4657
BRAIN_04b,Healthy,11166
BRAIN_04b,Healthy,8220
BRAIN_04b,Healthy,14134
BRAIN_04b,Healthy,897
BRAIN_04b,Healthy,10406
BRAIN_04b,Healthy,10134
BRAIN_04b,Healthy,5776
BRAIN_04b,Healthy,4624
BRAIN_04b,Healthy,19731
BRAIN_04b,Healthy,6432
BRAIN_04b,Healthy,2552
BRAIN_04b,Healthy,4709
BRAIN_04b,Healthy,7714
BRAIN_04b,Healthy,5809
BRAIN_04b,Healthy,3888
BRAIN_04b,Healthy,9502
BRAIN_04b,Healthy,3590
BRAIN_04b,Healthy,966
BRAIN_04b,Healthy,857
BRAIN_04b,Healthy,2052
BRAIN_04b,Healthy,12182
BRAIN_04b,Healthy,7231
BRAIN_04b,Healthy,6025
BRAIN_04b,Healthy,1747
BRAIN_04b,Healthy,5722
BRAIN_04b,Healthy,4680
BRAIN_04b,Healthy,6528
BRAIN_04b,Healthy,6153
BRAIN_04b,Healthy,6218
BRAIN_04b,Healthy,6807
BRAIN_04b,Healthy,5172
BRAIN_04b,Healthy,7673
BRAIN_04b,Healthy,8610
BRAIN_04b,Healthy,9832
BRAIN_04b,Healthy,1235
BRAIN_04b,Healthy,8422
BRAIN_04b,Healthy,3842
BRAIN_04b,Healthy,7653
BRAIN_04b,Healthy,8885
BRAIN_04b,Healthy,5831
BRAIN_04b,Healthy,2781
BRAIN_04b,Healthy,7224
BRAIN_04b,Healthy,4003
BRAIN_04b,Healthy,6622
BRAIN_04b,Healthy,10756
BRAIN_04b,Healthy,2671
BRAIN_04b,Healthy,3860
BRAIN_04b,Healthy,7465
BRAIN_04b,Healthy,3463
BRAIN_04b,Healthy,1624
BRAIN_04b,Healthy,7713
BRAIN_04b,Healthy,3813
BRAIN_04b,Healthy,3615
BRAIN_04b,Healthy,9139
BRAIN_04b,Healthy,11609
BRAIN_04b,Healthy,1676
BRAIN_04b,Healthy,13761
BRAIN_04b,Healthy,1795
BRAIN_04b,Healthy,4873
BRAIN_04b,Healthy,16327
BRAIN_04b,Healthy,15710
BRAIN_04b,Healthy,3861
BRAIN_04b,Healthy,1500
BRAIN_04b,Healthy,2121
BRAIN_04b,Healthy,3445
BRAIN_04b,Healthy,9959
BRAIN_04b,Healthy,4600
BRAIN_04b,Healthy,5148
BRAIN_04b,Healthy,11437
BRAIN_04b,Healthy,3576
BRAIN_04b,Healthy,1269
BRAIN_04b,Healthy,894
BRAIN_04b,Healthy,6517
BRAIN_04b,Healthy,5497
BRAIN_04b,Healthy,9714
BRAIN_04b,Healthy,6611
BRAIN_04b,Healthy,6518
BRAIN_04b,Healthy,18071
BRAIN_04b,Healthy,1286
BRAIN_04b,Healthy,2129
BRAIN_04b,Healthy,3864
BRAIN_05,Healthy,7677
BRAIN_05,Healthy,2191
BRAIN_05,Healthy,10480
BRAIN_05,Healthy,7046
BRAIN_05,Healthy,1778
BRAIN_05,Healthy,4132
BRAIN_05,Healthy,3119
BRAIN_05,Healthy,11084
BRAIN_05,Healthy,1947
BRAIN_05,Healthy,3476
BRAIN_05,Healthy,11923
BRAIN_05,Healthy,2196
BRAIN_05,Healthy,20966
BRAIN_05,Healthy,4894
BRAIN_05,Healthy,4359
BRAIN_05,Healthy,7381
BRAIN_05,Healthy,10903
BRAIN_05,Healthy,6943
BRAIN_05,Healthy,8744
BRAIN_05,Healthy,6016
BRAIN_05,Healthy,8647
BRAIN_05,Healthy,13401
BRAIN_05,Healthy,17810
BRAIN_05,Healthy,10245
BRAIN_05,Healthy,5811
BRAIN_05,Healthy,16968
BRAIN_05,Healthy,7979
BRAIN_05,Healthy,1805
BRAIN_05,Healthy,9325
BRAIN_05,Healthy,2894
BRAIN_05,Healthy,3322
BRAIN_05,Healthy,11896
BRAIN_05,Healthy,10747
BRAIN_05,Healthy,2723
BRAIN_05,Healthy,8761
BRAIN_05,Healthy,8817
BRAIN_05,Healthy,12436
BRAIN_05,Healthy,11341
BRAIN_05,Healthy,3471
BRAIN_05,Healthy,8467
BRAIN_05,Healthy,5242
BRAIN_05,Healthy,12114
BRAIN_05,Healthy,18898
BRAIN_05,Healthy,11203
BRAIN_05,Healthy,1848
BRAIN_05,Healthy,15986
BRAIN_05,Healthy,7816
BRAIN_05,Healthy,22115
BRAIN_05,Healthy,7238
BRAIN_05,Healthy,8354
BRAIN_05,Healthy,10641
BRAIN_05,Healthy,14836
BRAIN_05,Healthy,9370
BRAIN_05,Healthy,2290
BRAIN_05,Healthy,15678
BRAIN_05,Healthy,8161
BRAIN_05,Healthy,4060
BRAIN_05,Healthy,10398
BRAIN_05,Healthy,22831
BRAIN_05,Healthy,11805
BRAIN_05,Healthy,9958
BRAIN_05,Healthy,19419
BRAIN_05,Healthy,1420
BRAIN_05,Healthy,9709
BRAIN_05,Healthy,1279
BRAIN_05,Healthy,13603
BRAIN_05,Healthy,9712
BRAIN_05,Healthy,2160
BRAIN_05,Healthy,2963
BRAIN_05,Healthy,1571
BRAIN_05,Healthy,24054
BRAIN_05,Healthy,4788
BRAIN_05,Healthy,8201
BRAIN_05,Healthy,10625
BRAIN_05,Healthy,8657
BRAIN_05,Healthy,8554
BRAIN_05,Healthy,11966
BRAIN_05,Healthy,8712
BRAIN_05,Healthy,6640
BRAIN_05,Healthy,9707
BRAIN_05,Healthy,5074
BRAIN_05,Healthy,4008
BRAIN_05,Healthy,8520
BRAIN_05,Healthy,10782
BRAIN_05,Healthy,12015
BRAIN_05,Healthy,8769
BRAIN_05,Healthy,9089
BRAIN_05,Healthy,5151
BRAIN_05,Healthy,11044
BRAIN_05,Healthy,1790
BRAIN_05,Healthy,6924
BRAIN_05,Healthy,2340
BRAIN_05,Healthy,11350
BRAIN_05,Healthy,8521
BRAIN_05,Healthy,10352
BRAIN_05,Healthy,6673
BRAIN_05,Healthy,3970
BRAIN_05,Healthy,8674
BRAIN_05,Healthy,12017
BRAIN_05,Healthy,5548
BRAIN_05,Healthy,8735
BRAIN_05,Healthy,11496
BRAIN_05,Healthy,9655
BRAIN_05,Healthy,9064
BRAIN_05,Healthy,2537
BRAIN_05,Healthy,27590
BRAIN_05,Healthy,4819
BRAIN_05,Healthy,4697
BRAIN_05,Healthy,4428
BRAIN_05,Healthy,16001
BRAIN_05,Healthy,11873
BRAIN_05,Healthy,5305
BRAIN_05,Healthy,9406
BRAIN_05,Healthy,8151
BRAIN_05,Healthy,10264
BRAIN_05,Healthy,9677
BRAIN_05,Healthy,3192
BRAIN_05,Healthy,16301
BRAIN_05,Healthy,13159
BRAIN_05,Healthy,8196
BRAIN_05,Healthy,2736
BRAIN_05,Healthy,9494
BRAIN_05,Healthy,11191
BRAIN_05,Healthy,1871
BRAIN_05,Healthy,9621
BRAIN_05,Healthy,11110
BRAIN_05,Healthy,8749
BRAIN_05,Healthy,7541
BRAIN_05,Healthy,8190
BRAIN_05,Healthy,6927
BRAIN_05,Healthy,6512
BRAIN_05,Healthy,8856
BRAIN_05,Healthy,4356
BRAIN_05,Healthy,9633
BRAIN_05,Healthy,5226
BRAIN_05,Healthy,7697
BRAIN_05,Healthy,15783
BRAIN_05,Healthy,10970
BRAIN_05,Healthy,2530
BRAIN_05,Healthy,4705
BRAIN_05,Healthy,18256
BRAIN_05,Healthy,14378
BRAIN_05,Healthy,9467
BRAIN_05,Healthy,7177
BRAIN_05,Healthy,6279
BRAIN_05,Healthy,14756
BRAIN_05,Healthy,6019
BRAIN_05,Healthy,6941
BRAIN_05,Healthy,4933
BRAIN_05,Healthy,8990
BRAIN_05,Healthy,8717
BRAIN_05,Healthy,2085
BRAIN_05,Healthy,1888
BRAIN_05,Healthy,8838
BRAIN_05,Healthy,7275
BRAIN_05,Healthy,21598
BRAIN_05,Healthy,2582
BRAIN_05,Healthy,4209
BRAIN_05,Healthy,1993
BRAIN_05,Healthy,8226
BRAIN_05,Healthy,10931
BRAIN_05,Healthy,15980
BRAIN_05,Healthy,9887
BRAIN_05,Healthy,12407
BRAIN_05,Healthy,10557
BRAIN_05,Healthy,4834
BRAIN_05,Healthy,10541
BRAIN_05,Healthy,11266
BRAIN_05,Healthy,2055
BRAIN_05,Healthy,13634
BRAIN_05,Healthy,2336
BRAIN_05,Healthy,11498
BRAIN_05,Healthy,9800
BRAIN_05,Healthy,3268
BRAIN_05,Healthy,2789
BRAIN_05,Healthy,9908
BRAIN_05,Healthy,18442
BRAIN_05,Healthy,15421
BRAIN_05,Healthy,9711
BRAIN_05,Healthy,13295
BRAIN_05,Healthy,12688
BRAIN_05,Healthy,16216
BRAIN_05,Healthy,14497
BRAIN_05,Healthy,6365
BRAIN_05,Healthy,10370
BRAIN_05,Healthy,6757
BRAIN_05,Healthy,8722
BRAIN_05,Healthy,10520
BRAIN_05,Healthy,2677
BRAIN_05,Healthy,11091
BRAIN_05,Healthy,4444
BRAIN_05,Healthy,1735
BRAIN_05,Healthy,6407
BRAIN_05,Healthy,17503
BRAIN_05,Healthy,7837
BRAIN_05,Healthy,2936
BRAIN_05,Healthy,9586
BRAIN_05,Healthy,6415
BRAIN_05,Healthy,3426
BRAIN_05,Healthy,2208
BRAIN_05,Healthy,18387
BRAIN_05,Healthy,3586
BRAIN_05,Healthy,2003
BRAIN_05,Healthy,7204
BRAIN_05,Healthy,5914
BRAIN_05,Healthy,13203
BRAIN_05,Healthy,21071
BRAIN_05,Healthy,3475
BRAIN_05,Healthy,3195
BRAIN_05,Healthy,1860
BRAIN_05,Healthy,2390
BRAIN_05,Healthy,2487
BRAIN_05,Healthy,11845
BRAIN_05,Healthy,7482
BRAIN_05,Healthy,11436
BRAIN_05,Healthy,7095
BRAIN_05,Healthy,8531
BRAIN_05,Healthy,5178
BRAIN_05,Healthy,1688
BRAIN_05,Healthy,3083
BRAIN_05,Healthy,2430
BRAIN_05,Healthy,24158
BRAIN_05,Healthy,9556
BRAIN_05,Healthy,8916
BRAIN_05,Healthy,8419
BRAIN_05,Healthy,7071
BRAIN_05,Healthy,1327
BRAIN_05,Healthy,2818
BRAIN_05,Healthy,15681
BRAIN_05,Healthy,8506
BRAIN_05,Healthy,11748
BRAIN_05,Healthy,5974
BRAIN_05,Healthy,8172
BRAIN_05,Healthy,8565
BRAIN_05,Healthy,7456
BRAIN_05,Healthy,4300
BRAIN_05,Healthy,10590
BRAIN_05,Healthy,11420
BRAIN_05,Healthy,8623
BRAIN_05,Healthy,3837
BRAIN_05,Healthy,8635
BRAIN_05,Healthy,13059
BRAIN_05,Healthy,12588
BRAIN_05,Healthy,1814
BRAIN_05,Healthy,10211
BRAIN_05,Healthy,7257
BRAIN_05,Healthy,20834
BRAIN_05,Healthy,4680
BRAIN_05,Healthy,4940
BRAIN_05,Healthy,1664
BRAIN_05,Healthy,1934
BRAIN_05,Healthy,17951
BRAIN_05,Healthy,10440
BRAIN_05,Healthy,6234
BRAIN_05,Healthy,9934
BRAIN_05,Healthy,1379
BRAIN_05,Healthy,20255
BRAIN_05,Healthy,7836
BRAIN_05,Healthy,2685
BRAIN_05,Healthy,10856
BRAIN_05,Healthy,4583
BRAIN_05,Healthy,11195
BRAIN_05,Healthy,15485
BRAIN_05,Healthy,2105
BRAIN_05,Healthy,1950
BRAIN_05,Healthy,7443
BRAIN_05,Healthy,9342
BRAIN_05,Healthy,8871
BRAIN_05,Healthy,1911
BRAIN_05,Healthy,8528
BRAIN_05,Healthy,3245
BRAIN_05,Healthy,2718
BRAIN_05,Healthy,7668
BRAIN_05,Healthy,9484
BRAIN_05,Healthy,6294
BRAIN_05,Healthy,22688
BRAIN_05,Healthy,2128
BRAIN_05,Healthy,9899
BRAIN_05,Healthy,1933
BRAIN_05,Healthy,19468
BRAIN_05,Healthy,10979
BRAIN_05,Healthy,7392
BRAIN_05,Healthy,3207
BRAIN_05,Healthy,1496
BRAIN_05,Healthy,4220
BRAIN_05,Healthy,2067
BRAIN_05,Healthy,4455
BRAIN_05,Healthy,8674
BRAIN_05,Healthy,6141
BRAIN_05,Healthy,2353
BRAIN_05,Healthy,6887
BRAIN_05,Healthy,7954
BRAIN_05,Healthy,11582
BRAIN_05,Healthy,3204
BRAIN_05,Healthy,4300
BRAIN_05,Healthy,4575
BRAIN_05,Healthy,6602
BRAIN_05,Healthy,10709
BRAIN_05,Healthy,9332
BRAIN_05,Healthy,4045
BRAIN_05,Healthy,10774
BRAIN_05,Healthy,4941
BRAIN_05,Healthy,2765
BRAIN_05,Healthy,4594
BRAIN_05,Healthy,15770
BRAIN_05,Healthy,10800
BRAIN_05,Healthy,18023
BRAIN_05,Healthy,2660
BRAIN_05,Healthy,5877
BRAIN_05,Healthy,10837
BRAIN_05,Healthy,4776
BRAIN_05,Healthy,5182
BRAIN_05,Healthy,10734
BRAIN_05,Healthy,4457
BRAIN_05,Healthy,15956
BRAIN_05,Healthy,17351
BRAIN_05,Healthy,3154
BRAIN_05,Healthy,7652
BRAIN_05,Healthy,10460
BRAIN_05,Healthy,6018
BRAIN_05,Healthy,3540
BRAIN_05,Healthy,3858
BRAIN_05,Healthy,20333
BRAIN_05,Healthy,8859
BRAIN_05,Healthy,8876
BRAIN_05,Healthy,9794
BRAIN_05,Healthy,1976
BRAIN_05,Healthy,20686
BRAIN_05,Healthy,3489
BRAIN_05,Healthy,3437
BRAIN_05,Healthy,13369
BRAIN_05,Healthy,2030
BRAIN_05,Healthy,13090
BRAIN_05,Healthy,5464
BRAIN_05,Healthy,10334
BRAIN_05,Healthy,20750
BRAIN_05,Healthy,7931
BRAIN_05,Healthy,10155
BRAIN_05,Healthy,10920
BRAIN_05,Healthy,2988
BRAIN_05,Healthy,14689
BRAIN_05,Healthy,11311
BRAIN_05,Healthy,19229
BRAIN_05,Healthy,3423
BRAIN_05,Healthy,5788
BRAIN_05,Healthy,20700
BRAIN_05,Healthy,3663
BRAIN_05,Healthy,11462
BRAIN_05,Healthy,7286
BRAIN_05,Healthy,8257
BRAIN_05,Healthy,10309
BRAIN_05,Healthy,13620
BRAIN_05,Healthy,18116
BRAIN_05,Healthy,14342
BRAIN_05,Healthy,3637
BRAIN_05,Healthy,11519
BRAIN_05,Healthy,5968
BRAIN_05,Healthy,12906
BRAIN_05,Healthy,12993
BRAIN_05,Healthy,7704
BRAIN_05,Healthy,10410
BRAIN_05,Healthy,12947
BRAIN_05,Healthy,9303
BRAIN_05,Healthy,4701
BRAIN_05,Healthy,2293
BRAIN_05,Healthy,1894
BRAIN_05,Healthy,2244
BRAIN_05,Healthy,3317
BRAIN_05,Healthy,9717
BRAIN_05,Healthy,1324
BRAIN_05,Healthy,12973
BRAIN_05,Healthy,13294
BRAIN_05,Healthy,7956
BRAIN_05,Healthy,1432
BRAIN_05,Healthy,14297
BRAIN_05,Healthy,4612
BRAIN_05,Healthy,6997
BRAIN_05,Healthy,1582
BRAIN_05,Healthy,2864
BRAIN_05,Healthy,2527
BRAIN_05,Healthy,8224
BRAIN_05,Healthy,9144
BRAIN_05,Healthy,11093
BRAIN_05,Healthy,12599
BRAIN_05,Healthy,13776
BRAIN_05,Healthy,4051
BRAIN_05,Healthy,1467
BRAIN_05,Healthy,11013
BRAIN_05,Healthy,9168
BRAIN_05,Healthy,9244
BRAIN_05,Healthy,1458
BRAIN_05,Healthy,6186
BRAIN_05,Healthy,27702
BRAIN_05,Healthy,3145
BRAIN_05,Healthy,2374
BRAIN_05,Healthy,7832
BRAIN_05,Healthy,9326
BRAIN_05,Healthy,13162
BRAIN_05,Healthy,1483
BRAIN_05,Healthy,24502
BRAIN_05,Healthy,10602
BRAIN_05,Healthy,2546
BRAIN_05,Healthy,9037
BRAIN_05,Healthy,7412
BRAIN_05,Healthy,9706
BRAIN_05,Healthy,6765
BRAIN_05,Healthy,8257
BRAIN_05,Healthy,3425
BRAIN_05,Healthy,1553
BRAIN_05,Healthy,6931
BRAIN_05,Healthy,12463
BRAIN_05,Healthy,4984
BRAIN_05,Healthy,9780
BRAIN_05,Healthy,8394
BRAIN_05,Healthy,18224
BRAIN_05,Healthy,8300
BRAIN_05,Healthy,4941
BRAIN_05,Healthy,8547
BRAIN_05,Healthy,15278
BRAIN_05,Healthy,1893
BRAIN_05,Healthy,7603
BRAIN_05,Healthy,11412
BRAIN_05,Healthy,2118
BRAIN_05,Healthy,10505
BRAIN_05,Healthy,15543
BRAIN_05,Healthy,1614
BRAIN_05,Healthy,3033
BRAIN_05,Healthy,1667
