Level_4,nCount_RNA,nFeature_RNA,percent.mt
Neopl-CC-III,5499,3143,0.7819603564284415
Neopl-CC-I,21392,6570,0.9676514584891549
Neopl-Bulk,11830,4876,0.3634826711749789
Neopl-CC-II,14141,5391,0.04242981401598189
Neopl-Bulk,9449,4382,0.6879034818499312
Ambiguous,25532,5436,0.6619144602851323
Neopl-CC-I,8416,4293,0.14258555133079848
Neopl-CC-I,12471,5082,0.8900649506855907
Neopl-RNA-low,1650,1292,0.24242424242424243
Neopl-Bulk,11791,5036,0.4664574675600034
Neopl-CC-II,13344,5246,0.85431654676259
Astrocyte R,3325,1481,1.744360902255639
Neopl-Bulk,10282,4777,0.1264345458082085
Microglia,17156,4275,0.25647003963627885
Neopl-CC-I,20054,6277,0.044878827166650044
Microglia,11699,3556,0.1538593042140354
Neopl-Bulk,14911,5361,0.4023874991616927
Neopl-Bulk,2080,1516,6.153846153846154
Microglia,31909,5785,0.3008555579930427
Neopl-RNA-low,2690,1611,0.3345724907063197
Neopl-Bulk,5744,3365,0.08704735376044569
Neopl-Bulk,10158,4827,0.22642252411892105
NKTB,4350,2226,0.5057471264367815
Neopl-Bulk,11830,4970,0.7861369399830938
Neopl-Bulk,10161,4527,0.13778171439818915
Neopl-Bulk,12068,4823,0.08286377195889957
Microglia,1373,876,1.0196649672250546
Neopl-CC-I,8006,4003,0.1748688483637272
Neopl-CC-I,7163,3757,0.20940946530783192
Neopl-CC-III,15657,5611,0.34489365778884845
Neopl-Bulk,15385,5484,0.864478388040299
Neopl-Bulk,6467,3442,0.6958404205968765
Neopl-CC-III,19027,6051,0.42571083197561366
Neopl-CC-II,26984,7104,0.1297064927364364
Neopl-Bulk,2021,1468,3.3646709549727856
Microglia,6015,2243,0.6483790523690772
Neopl-COP,13088,4767,0.6112469437652812
Neopl-Bulk,12782,5210,0.6024096385542169
Microglia,10528,3621,0.5604103343465046
Neopl-CC-III,18876,5990,0.2331002331002331
Neopl-CC-I,13269,5390,0.9721908207099254
Neopl-Bulk,3778,2422,2.038115404976178
Neopl-CC-II,23132,7006,0.24641189693930485
Neopl-COP,24577,5812,0.5330186759978842
Neopl-Bulk,6151,3470,0.6665582832059828
Microglia,21493,4153,0.17214907179081562
Neopl-COP,21134,5620,0.6766348064729819
Neopl-RNA-low,2484,1795,0.8051529790660225
Microglia,1465,1081,0.477815699658703
Neopl-Bulk,8373,4007,0.39412396990326043
Neopl-CC-III,12044,4976,0.16605778811026237
Neopl-Bulk,8182,4110,0.36665851869958443
Neopl-CC-II,11247,5090,0.2667377967457989
Neopl-Bulk,12736,5185,0.4789572864321608
Neopl-Bulk,15487,5638,0.31639439529928326
Neopl-OPC,7906,4141,0.46799898811029594
Neopl-Bulk,16041,5880,0.7418490119069883
Neopl-CC-III,23930,6406,0.17133305474300042
Neopl-OPC,5178,3131,0.5600617999227501
Neopl-Bulk,9057,4144,0.32019432483162197
Neopl-CC-I,9456,4516,0.11632825719120135
Neopl-CC-II,22462,6585,0.1424628261063129
Neopl-Bulk,13702,5315,0.08028025105823967
Neopl-CC-II,15117,5655,0.09261096778461335
Neopl-Bulk,3658,2482,0.2733734281027884
Neopl-Bulk,13552,5233,0.678866587957497
Microglia,24098,4943,0.34027720142750434
Neopl-CC-I,5017,3153,0.5979669124975084
Dendritic,4096,1799,0.439453125
Neopl-CC-II,13859,5340,0.7071217259542535
Neopl-CC-I,19281,6040,0.3993568798298843
Neopl-Bulk,1814,1269,0.05512679162072767
Neopl-Bulk,8054,3956,0.04966476285075739
Neopl-Bulk,3668,2413,0.46346782988004365
Neopl-RNA-low,1680,1147,0.17857142857142858
Neopl-CC-III,10918,4676,0.7144165598094889
Neopl-RNA-low,2204,1611,0
Neopl-RNA-low,2132,1485,7.645403377110695
Neopl-Bulk,9635,4413,0.2906071613907628
Neopl-Bulk,6308,3539,0.6816740646797717
Neopl-COP,28557,6144,0.5882970900304654
Endothelial,7990,3342,0.3003754693366708
Neopl-CC-I,11594,5046,0.362256339485941
Neopl-Bulk,5569,2955,4.291614293409948
Neopl-Bulk,8007,4084,0.2872486574247533
Neopl-Bulk,9928,4567,0.38275584206285257
Neopl-RNA-low,1492,1098,0.13404825737265416
Neopl-CC-III,17176,5903,0.24452724732184444
Neopl-OPC,5366,3326,0.09317927692881103
Neopl-CC-I,13126,5277,0.6856620447965869
Microglia,11163,3844,0.2418704649287826
Neopl-CC-III,2326,1610,0.17196904557179707
Neopl-Bulk,9670,4491,0.5274043433298862
Neopl-RNA-low,2957,1894,0
Neopl-CC-II,15594,5607,0.32063614210593816
Neopl-Bulk,7545,3956,0.2385685884691849
Neopl-RNA-low,2563,1621,0
Neopl-CC-III,15392,5571,0.7861226611226612
Neopl-Bulk,8792,4235,0.30709736123748865
Neopl-Bulk,19252,6106,0.27529607313525867
Neopl-Bulk,13557,5267,0.11064394777605664
Neopl-Bulk,19555,6240,1.0074149833802095
Ambiguous,1959,1372,0.5104645227156712
Neopl-CC-I,4178,2537,0.9095260890378172
Neopl-CC-I,12221,5106,0.4582276409459128
Neopl-OPC,4111,2635,0.2675747993189005
Neopl-Bulk,4336,2507,1.6374538745387455
Neopl-CC-II,19710,6336,0.289193302891933
Neopl-Bulk,29459,6612,0.2885366102040124
Neopl-CC-III,14363,5329,0.6335723734595836
Neopl-Bulk,5234,3153,0.6687046236148261
Neopl-CC-I,9981,4557,0.5009518084360285
Neopl-Bulk,9282,4508,0.25856496444731736
Neopl-Bulk,12808,5310,0.0858838226108682
Neopl-OPC,7146,3758,0.3778337531486146
Microglia,17563,4523,0.1480384900074019
Neopl-Bulk,8450,4128,1.3846153846153846
Neopl-Bulk,15187,5598,0.2633831566471324
Neopl-CC-II,27269,7223,0.8654516117202684
Neopl-Bulk,4294,2696,0.06986492780624128
Neopl-OPC,6728,3642,0.3269916765755053
Neopl-Bulk,11125,4878,0.10786516853932583
Neopl-CC-II,13278,5237,0.12050007531254707
Neopl-Bulk,11668,5080,0.2571134727459719
Neopl-OPC,9432,4480,0.34987277353689566
Neopl-Bulk,13465,5271,0.2376531748978834
Neopl-Bulk,6647,3578,0.31593199939822475
Neopl-Bulk,8841,4153,0.3732609433322022
Neopl-Bulk,7124,3826,0.25266704098820886
Neopl-Bulk,14557,5526,0.25417324998282614
Neopl-CC-II,6553,3605,0.18312223409125591
Neopl-CC-III,4965,3111,1.027190332326284
OPC/COP/OLG,18552,5857,0.8193186718413108
Neopl-CC-III,17649,5974,0.19831151906623606
Neopl-Bulk,10580,4697,1.0207939508506616
Neopl-Bulk,3190,2231,0.6269592476489028
Neopl-CC-III,13946,5357,0.35135522730532054
Fibroblast,4237,1957,1.5105027141845644
Neopl-Bulk,3481,2287,0.4883654122378627
Neopl-Bulk,16136,5891,0.4771938522558255
Microglia,31009,5506,0.18059273114257152
Neopl-CC-I,11762,5125,0.17854106444482232
Neopl-Bulk,27798,7077,0.6079574070076984
Neopl-CC-III,27006,6976,0.2962304673035622
Ambiguous,22356,5492,0.102880658436214
Neopl-Bulk,12599,5241,0.6190967537106119
Neopl-CC-III,1977,1412,0.15174506828528073
Neopl-Bulk,10300,4634,0.14563106796116504
Microglia,17629,4282,0.21555391684156788
Neopl-CC-I,9206,4572,0.1955246578318488
Neopl-Bulk,8706,4295,0.2641856191132552
Neopl-Bulk,14695,5582,0.0748553929908132
Neopl-CC-I,11925,5020,0.7798742138364779
Neopl-CC-III,27744,7132,0.5082179930795847
Neopl-CC-I,11133,4372,0.7185843887541543
Fibroblast,19722,4848,0.7555014704391035
Neopl-Bulk,7414,3942,0.1483679525222552
Neopl-CC-III,16586,5912,0.2894006993850235
Neopl-CC-II,24514,6693,0.2896304152729053
Neopl-CC-III,14122,5409,0.4673558985979323
Neopl-Bulk,4156,2626,2.5264677574590952
Neopl-Bulk,8799,4155,0.2500284123195818
Neopl-Bulk,11935,5036,0.2932551319648094
Neopl-CC-II,15061,5532,0.0995949804129872
Neopl-CC-III,12645,4970,0.3163305654408857
Neopl-CC-III,10340,4500,1.0154738878143132
Neopl-Bulk,14949,5460,0.6823198876179009
Neopl-CC-III,6844,3684,0.9205143191116306
Neopl-CC-III,9287,4342,0.34456767524496607
OPC/COP/OLG,8845,4285,0.3730921424533635
Neopl-OPC,13308,5292,0.4283137962128043
Neopl-Bulk,11558,4882,0.7354213531752899
Neopl-Bulk,6395,3580,0.18764659890539484
Neopl-COP,10891,4569,0.2570930125791938
Neopl-Bulk,14160,5214,0.07768361581920905
Neopl-Bulk,7201,3793,0.15275656158866824
Neopl-CC-III,13078,5087,0.09940357852882703
Neopl-OPC,6056,3339,0.3963011889035667
Astrocyte R,2977,1469,0.43668122270742354
Neopl-Bulk,6582,3643,0.7292616226071102
Neopl-Bulk,8816,4256,0.4083484573502722
Neopl-CC-III,1985,1341,0.10075566750629722
Neopl-CC-I,8353,4206,0.32323716030168803
Astrocyte R,3463,1047,1.3572047357782269
Neopl-CC-II,17751,6060,0.4844797476198524
Neopl-CC-II,19181,6036,0.18247223815233826
Neopl-CC-II,24004,6534,0.11248125312447925
Neopl-Bulk,4669,2652,0.10708931248661384
Neopl-Bulk,15333,5583,0.35870345007500165
Neopl-COP,19071,6293,0.24120392218551726
Neopl-CC-III,14280,5246,0.9873949579831932
Neopl-Bulk,10007,4483,0.2098531028280204
Neopl-Bulk,20711,6440,1.9554825937907392
Neopl-Bulk,9175,4429,0.45776566757493187
Neopl-OPC,6222,3518,0.12857602057216327
Neopl-CC-I,10673,4899,0.4028857865642275
Neopl-CC-I,12631,5238,0.5937772147890111
Neopl-Bulk,12009,5005,0.22483137646764928
Neopl-Bulk,13507,5231,0.6144961871622122
Neopl-CC-III,7114,3751,0.2670789991565926
Neopl-CC-III,15165,5534,0.09891196834817012
Neopl-Bulk,18042,6033,0.543177031371245
Neopl-CC-III,12031,4840,0.5984539938492228
Neopl-RNA-low,2794,2000,2.183249821045097
Neutrophil,3527,1473,0.05670541536716756
Macrophage,29813,5297,0.2817562808170932
Neopl-CC-II,14578,5270,0.13719303059404583
Neopl-CC-III,2918,1951,0.034270047978067174
Neopl-Bulk,9499,4458,0.11580166333298242
Neopl-RNA-low,2110,1343,0.6161137440758294
Neopl-CC-II,15759,5700,0.44419062123231173
OPC/COP/OLG,11887,4737,0.15142592748380584
Neopl-CC-III,28601,6916,0.3671200307681549
Neopl-Bulk,6990,3784,0.38626609442060084
Neopl-Bulk,9064,4247,0.16548984995586938
Neopl-CC-III,10436,4417,0.14373323112303565
Neopl-OPC,13233,5179,0.5894355021537067
Neopl-COP,12458,4477,0.39332156044308875
Neopl-Bulk,5682,3280,0.0703977472720873
Neopl-Bulk,26424,7001,0.23841961852861035
Neopl-RNA-low,2397,1547,0.2503128911138924
Neopl-OPC,14183,5450,0.45124444757808646
Neopl-Bulk,9085,3998,0.27517886626307103
Neopl-Bulk,19191,6315,0.32827888072534
Neopl-Bulk,9974,4547,0.2606777621816723
Neopl-Bulk,12397,5095,0.4839880616278132
Microglia,2071,1007,1.5934331240946402
Neopl-Bulk,15982,5635,0.4692779376798899
Neopl-RNA-low,2009,1377,0
Neopl-Bulk,9926,4392,0.11082006850695145
Neopl-Bulk,21589,6394,0.2732873222474408
Neopl-CC-II,22888,6433,0.135442153093324
Neopl-CC-I,14028,5382,0.2780153977758768
Neopl-CC-II,14729,5693,0.20367981533030077
Neopl-CC-II,29672,7201,0.444863844702076
Microglia,9130,3130,0.28477546549835703
Neopl-Bulk,6829,3678,0.6003807292429345
Neopl-ACR,2737,1691,0.7307270734380709
Neopl-Bulk,10293,4520,0.5051977071796366
Neopl-Bulk,8930,4403,0.6047032474804032
Neopl-Bulk,7920,4081,0.2651515151515152
Neopl-RNA-low,1797,1242,0.1669449081803005
Neopl-CC-III,11222,4773,0.7396186063090359
Neopl-Bulk,15644,5726,0.3771413960623881
Neopl-Bulk,13328,5521,0.2851140456182473
Neopl-Bulk,12796,5093,0.7502344482650828
Neopl-CC-I,8369,4180,0.4062612020552038
Neopl-CC-II,16417,5846,0.2923798501553268
Neopl-Bulk,23807,6650,0.5082538749107406
Neopl-Bulk,7281,3842,0.5631094629858535
Neopl-Bulk,9108,4504,1.0540184453227932
Neopl-Bulk,13252,5409,0.30938726230003016
Neopl-Bulk,11324,4961,0.3444012716354645
Neopl-Bulk,13001,5143,0.3692023690485347
Neopl-RNA-low,1396,962,0.21489971346704873
Neopl-RNA-low,3252,2036,0.21525215252152521
Neopl-CC-I,16145,5769,0.3096934035305048
Neopl-RNA-low,1996,1413,1.002004008016032
Neopl-Bulk,10619,4769,0.3578491383369432
OPC/COP/OLG,10101,4440,0.5148005148005148
Macrophage,12345,3943,0.9558525718914541
Macrophage,11621,3871,0.24954823164959986
NKTB,2923,1841,0.17105713308244952
OPC/COP/OLG,10564,4660,0.6436955698599016
Neopl-Bulk,19268,6261,0.3477268009134316
Neopl-Bulk,7954,3926,0.08800603469952224
Neopl-Bulk,15053,5503,0.4517371952434731
Neopl-Bulk,18188,6036,0.7312513745326589
Neopl-Bulk,8837,4192,0.2150050922258685
Neopl-CC-III,25491,6801,0.2432230983484367
Microglia,15792,4327,0.20896656534954405
Neopl-OPC,7783,3971,0.23127328793524346
Neopl-Bulk,6118,3453,0.35959463877084014
Neopl-OPC,5418,3076,0.05537098560354374
Neopl-Bulk,8798,4338,1.386678790634235
Neopl-Bulk,13688,5510,0.6867329047340737
Neopl-Bulk,11131,4614,0.17069445692210944
Microglia,19031,4867,0.21543796962850084
Neopl-Bulk,10851,4414,0.3962768408441618
Microglia,12848,3922,0.49813200498132004
Neopl-Bulk,6060,3511,1.353135313531353
Neopl-Bulk,12027,4962,0.19123638480086472
Neopl-OPC,8783,4503,0.34156893999772286
OPC/COP/OLG,7671,3914,0.3128666405944466
Ambiguous,1595,1274,1.316614420062696
Neopl-Bulk,14396,5585,0.5557099194220617
Microglia,9423,3527,0.28653295128939826
Neopl-RNA-low,3254,1967,0
Neopl-Bulk,16553,5778,0.5618316921403975
Neopl-CC-III,11595,4907,0.24148339801638635
Microglia,23529,4491,0.19975349568617454
Neopl-CC-I,12730,5268,0.3534956794972506
Neopl-CC-II,22113,6522,0.30751141862252973
Neopl-CC-III,12676,4979,0.33922372988324395
Neopl-Bulk,9894,4500,0.43460683242369114
Neopl-Bulk,16611,5584,0.7826139305279635
Neopl-Bulk,8094,3998,0.2223869532987398
Neopl-CC-II,24072,6832,0.3572615486872715
Microglia,18471,4502,0.12993340912782197
Neopl-OPC,7446,4008,0.201450443190975
Neopl-CC-I,16055,5882,0.2927436935534101
Neopl-Bulk,12340,5069,0.07293354943273905
Neopl-Bulk,6358,3570,0.42466184334696444
Neopl-Bulk,25983,6832,0.28095293076242156
Neopl-Bulk,12086,4933,0.40542776766506705
NKTB,3579,2290,0.11176306230790724
Neopl-CC-I,15045,5756,0.9770687936191427
Neopl-NC,5598,3154,6.680957484816005
Neopl-CC-I,23042,6664,0.321152677718948
Neopl-CC-I,17962,5999,0.790557844338047
Neopl-CC-II,8359,4081,1.3996889580093312
Neopl-CC-III,3655,2001,0.5745554035567715
Neopl-Bulk,10980,4691,0.4098360655737705
Neopl-RNA-low,5969,2522,0.13402579996649355
Neopl-Bulk,7115,3813,1.5460295151089247
Neopl-Bulk,14920,5522,0.5495978552278821
Neopl-Bulk,10495,4824,0.15245354930919486
Neopl-Bulk,22994,6739,0.49143254762111854
Neopl-OPC,8077,4146,0.37142503404729477
Neopl-Bulk,12289,5017,0.06509886890715275
Microglia,18856,4555,0.31289775137887144
Neopl-RNA-low,3699,2246,0.2703433360367667
Neopl-OPC,3926,2513,0.7641365257259297
Neopl-Bulk,6954,3694,0.6471095772217429
Neopl-CC-III,3035,2132,3.360790774299835
Neopl-CC-I,20685,6288,0.39158810732414795
Neopl-CC-II,15565,5677,0.25056215868936715
Neopl-CC-I,8831,4308,2.729022760729249
Neopl-CC-II,15226,5624,0.12478654932352555
Neopl-CC-III,6631,3649,0.39209772281707134
Neopl-Bulk,12226,4946,0.24537870112874205
Neopl-Bulk,14562,5597,0.3227578629309161
Microglia,12750,3752,0.13333333333333333
Fibroblast,5912,3203,1.7422192151556155
Neopl-Bulk,10342,4606,0.12570102494681878
Neopl-CC-II,21155,6574,0.4727014890096904
Neopl-Bulk,16038,5858,0.7045766305025564
Neopl-CC-I,15354,5696,0.4428813338543702
Neopl-Bulk,6085,3448,0.6080525883319639
Neopl-CC-I,16551,5934,0.12083862002295934
Neopl-Bulk,23968,6662,0.3880173564753004
Neopl-OPC,5238,3130,0.43909889270714014
Neopl-CC-III,23879,6754,0.31827128439214375
Neopl-CC-III,13295,5096,0.3685596088755171
Microglia,21183,4963,0.40598593211537554
Neopl-Bulk,6161,3483,0.22723583833793218
Microglia,22472,5019,0.35154859380562475
Neopl-CC-III,5412,3194,0.40650406504065045
Neopl-CC-II,18819,6165,0.6535947712418301
Neopl-Bulk,11352,4929,0.09689922480620156
Microglia,7693,2326,0.6759391654751072
Neopl-CC-III,26126,6647,0.9798667993569624
Neopl-CC-I,4203,2311,0.3330954080418749
Neopl-Bulk,10418,4575,0.3071606834325206
Neopl-OPC,12433,5257,0.3458537762406499
Neopl-CC-II,18827,6204,0.3346258033675041
Neopl-CC-I,13489,5451,0.4225665356957521
Neopl-CC-II,11327,5030,0.07945616668138077
Neopl-Bulk,22363,6327,0.9658811429593526
NKTB,9301,3932,0.08601225674658639
Neopl-CC-I,16665,6076,0.37803780378037805
Neopl-Bulk,9203,4145,0.23905248288601544
Neopl-CC-I,17662,6047,0.15287056958441853
Neopl-CC-III,11362,4975,0.1320190107375462
Neopl-Bulk,11876,4862,1.0357022566520715
Neutrophil,7282,2846,0.23345234825597364
Neopl-CC-I,21059,6651,0.39413077544042924
Neopl-Bulk,9939,4615,0.5030687191870409
Neopl-Bulk,12197,4850,0.3115520209887677
OPC/COP/OLG,29180,6472,0.67854694996573
Neopl-Bulk,7851,3851,0.7769710864857979
Neopl-OPC,10763,4749,0.2229861562761312
Neopl-RNA-low,2051,1548,0.9263773768893223
Neopl-Bulk,22617,6601,0.7516469912013088
Neopl-Bulk,7334,3793,0.327242977911099
Neopl-Bulk,11081,4795,0.21658695063622416
Neopl-Bulk,18270,5747,0.6513409961685823
Neopl-Bulk,14470,5435,0.6427090532135453
NKTB,2380,1542,0.21008403361344538
Neopl-CC-II,19035,6140,0.1313370107696349
Microglia,1967,880,0.20335536349771224
Neopl-CC-III,21690,6536,0.5532503457814661
Neopl-CC-I,13317,5430,0.3754599384245701
Neopl-Bulk,11262,4504,0.8524240809802877
Neopl-ECM,12819,5133,0.11701380762930025
Neopl-CC-II,21457,6440,0.41012257072284103
Neopl-Bulk,8933,4345,0.3694167692824359
Neopl-Bulk,11292,4780,0.6199078993978038
Neopl-Bulk,14422,5536,0.3674941062265982
Neopl-CC-II,13109,5163,0.3661606529864978
Neopl-Bulk,9010,4251,0.3218645948945616
Neopl-Bulk,11772,5072,0.382262996941896
Neopl-Bulk,9436,4470,0.0317931326833404
Neopl-Bulk,22896,6529,0.7686932215234101
Neopl-CC-II,18680,5961,0.38008565310492504
Neopl-CC-II,16075,5783,0.5660964230171073
Neopl-Bulk,9924,4481,0.19145505844417574
Neopl-Bulk,8900,4252,0.4606741573033708
Neopl-CC-II,21245,6481,0.9837608849140974
Macrophage,1688,1048,1.066350710900474
Microglia,4341,1900,0.9214466712739001
Neopl-Bulk,2375,1776,0.7157894736842105
Neopl-CC-II,4130,2378,0.09685230024213075
OPC/COP/OLG,10099,4143,0.37627487870086146
Neopl-CC-II,32049,7171,0.3557053262192268
Neopl-Bulk,5315,3158,0.6773283160865475
Neopl-Bulk,14034,5235,0.33490095482399884
Neopl-Bulk,23481,6435,0.8389761935181637
Neopl-Bulk,6018,3391,0.48188767032236623
Neopl-CC-III,2245,1490,0.044543429844097995
Neopl-CC-II,20657,5861,0.4405286343612335
Neopl-Bulk,12518,5052,0.32752835916280554
Neopl-CC-I,16077,5872,0.5598059339428998
Neopl-Bulk,21456,6128,0.08855331841909023
Neopl-Bulk,29045,6944,0.8469616112928214
Neopl-Bulk,14852,5588,0.09426339886883921
Neopl-Bulk,8788,4201,0.5803368229403733
Neopl-Bulk,21338,6318,1.2934670540819195
Neopl-Bulk,13322,5154,0.22519141270079568
Microglia,21788,4582,0.4268404626399853
Neopl-Bulk,20899,6516,0.4162878606631897
Neopl-Bulk,11005,4747,0.2089959109495684
Neopl-Bulk,8793,4242,0.22745365631752532
Neopl-Bulk,4935,2823,0.6484295845997973
Neopl-Bulk,8151,4160,0.1594896331738437
Neopl-OPC,9308,4530,0.26858616244091105
Macrophage,14623,3818,0.4581823155303289
Neopl-RNA-low,3824,2434,0.6014644351464435
Neopl-CC-I,10884,4956,0.3675119441381845
Neopl-CC-III,12818,5017,0.36667186768606647
OPC/COP/OLG,1808,1101,0.9402654867256638
OPC/COP/OLG,9862,4388,0.1723788278239708
Neopl-Bulk,9378,4318,0.17061207080400936
Microglia,5949,2352,0.6387628172802151
Neopl-Bulk,26019,7026,0.3497444175410277
Neopl-Bulk,4337,2713,0.276688955499193
Neopl-CC-I,7418,3956,0.26961445133459155
Microglia,9053,3441,0.09941455870981995
Neopl-CC-II,5712,3169,3.3263305322128853
Neopl-Bulk,11045,4659,0.6337709370755998
Neopl-Bulk,6152,3425,0.26007802340702213
Neopl-CC-III,12685,5097,0.34686637761135203
Neopl-Bulk,13391,5225,0.3285788962736166
Neopl-Bulk,5792,3136,1.3294198895027625
Neopl-CC-III,14006,5413,0.2713122947308297
Neopl-OPC,11299,5045,0.6018231701920524
Neopl-CC-I,13293,5341,0.4588881366132551
Macrophage,19487,4766,0.7492174270026172
Neopl-CC-III,5900,3258,0.13559322033898305
Neopl-RNA-low,4111,2513,3.2595475553393336
Neopl-CC-I,11955,5119,0.6775407779171895
Microglia,3258,1386,0.2762430939226519
Microglia,12305,3820,0.650142218610321
Neopl-Bulk,5969,3316,0.28480482492879877
Macrophage,7875,2742,0.5460317460317461
Neopl-Bulk,4146,2643,0.1688374336710082
Neopl-CC-III,12146,4980,0.8727152972171909
Neopl-CC-II,17664,6106,0.198143115942029
Neopl-Bulk,8065,4048,0.3347799132052077
Microglia,18465,4762,0.3466016788518819
Neopl-Bulk,12328,5139,0.381245944192083
Neopl-Bulk,17363,5967,1.2497840234982434
Neopl-Bulk,18592,6215,0.47332185886402756
Neopl-RNA-low,2444,1586,0.08183306055646482
Neopl-Bulk,21164,6530,0.39217539217539216
Microglia,23060,5025,0.38594969644405897
Neopl-CC-III,13896,5269,0.3454231433506045
Neopl-CC-II,29886,7259,0.5420598273439069
Neopl-Bulk,7778,3895,0.21856518385188994
Neopl-CC-I,22956,6659,0.5140268339431956
Neopl-CC-II,14419,5667,0.20112351758096955
Neopl-Bulk,9059,4148,0.364278617949001
Neopl-Bulk,5946,3438,0.2522704339051463
Neopl-Bulk,9244,4527,0.5949805279099957
Neopl-CC-III,10179,4550,0.3536693191865605
Microglia,17463,4123,0.3206780049246979
Neopl-RNA-low,2127,1444,1.1283497884344147
Neopl-Bulk,12806,5103,0.5778541308761518
Microglia,5391,1875,0.5935818957521796
Neopl-Bulk,15136,5612,0.27087737843551796
Ambiguous,23304,4828,0.3604531410916581
Neopl-CC-I,31729,7274,0.5641526679063318
Neopl-CC-II,4194,2714,0.19074868860276584
Neopl-OPC,5601,3221,0.3927870023210141
Neopl-CC-II,25974,7018,0.08470008470008471
Neopl-Bulk,10438,4854,0.4311170722360606
Neopl-Bulk,12294,4906,0.17894908085244834
Neopl-OPC,6535,3492,0.1224177505738332
Neopl-CC-II,18706,6000,0.4704372928472148
Neopl-Bulk,18385,5986,0.5167255915148219
Neopl-Bulk,11650,5062,0.5064377682403434
Neopl-CC-II,7445,3956,0.241773002014775
Neopl-CC-II,28197,7294,0.8617938078518992
Neopl-Bulk,16693,5549,1.0423530821302343
Neopl-Bulk,4935,2881,0.3444782168186423
Neopl-CC-III,2906,2122,0.24088093599449414
Ambiguous,5865,2792,1.1594202898550725
OPC/COP/OLG,16399,5378,0.5183242880663455
Neopl-Bulk,7157,3793,0.2794466955428252
Ambiguous,21560,4897,0.14842300556586271
Microglia,3019,1378,0.6293474660483603
Neopl-Bulk,6003,3408,0.566383474929202
Neopl-CC-I,3001,2119,1.6327890703098966
Neopl-Bulk,12208,5105,0.3194626474442988
Neopl-Bulk,5917,3377,0.77742099036674
Neopl-Bulk,9264,4432,0.18350604490500863
Neopl-Bulk,4607,2941,0.30388539179509444
Microglia,3298,1396,0.06064281382656155
Neopl-Bulk,10180,4630,0.7072691552062869
Neopl-Bulk,2764,1794,0
Neopl-CC-III,17727,5944,0.4118012071980595
Neopl-CC-I,13142,4759,0.2130573733069548
Neopl-CC-III,15009,5551,0.13991605036977814
Neopl-CC-II,7463,3892,0.32158649336727857
Neopl-Bulk,24653,6938,0.3204478156816615
Neopl-Bulk,8799,4356,0.20456870098874871
Dendritic,9079,3319,0.06608657341116864
OPC/COP/OLG,4298,2661,0.3024662633783155
Neopl-Bulk,13961,5608,0.5085595587708617
Neopl-OPC,10527,4767,0.5034672746271492
Neopl-CC-III,4257,2588,0.18792576932111815
Neopl-Bulk,6181,3466,0.22650056625141565
Neopl-Bulk,10736,4823,0.46572280178837555
Neopl-Bulk,12816,5248,0.2418851435705368
Astrocyte R,9445,3575,1.3763896241397564
Neopl-Bulk,9088,4273,0.44014084507042256
Neopl-CC-III,10123,4530,0.3259903190753729
