module,px,py,score
Neopl-ACR (refined),-500,-774,0.12714972507236208
Neopl-ACR (refined),-791,-2853,0.20540518458546153
Neopl-ACR (refined),-2144,-2995,0.07695902532097953
Neopl-ACR (refined),-1148,-643,-0.003503887445183651
Neopl-ACR (refined),-1434,-2225,0.40431481815874204
Neopl-ACR (refined),-891,-1982,0.3358208845250841
Neopl-ACR (refined),-731,-2201,0.29832956672484884
Neopl-ACR (refined),-2715,-597,0.05038896397755138
Neopl-ACR (refined),-1340,-3717,0.08910877026923486
Neopl-ACR (refined),-827,-957,0.033765521014725325
Neopl-ACR (refined),-2253,-3118,0.1545706052469905
Neopl-ACR (refined),-2689,-3487,0.2284356411593405
Neopl-ACR (refined),-2404,-1967,0.18186804152451141
Neopl-ACR (refined),-2504,-1158,0.29304288145546353
Neopl-ACR (refined),-2310,-3397,0.20623692323244414
Neopl-ACR (refined),-795,-3288,0.2882658192412575
Neopl-ACR (refined),-1428,-1604,0.2277303389061956
Neopl-ACR (refined),-1442,-3095,0.3403504639734339
Neopl-ACR (refined),-3659,-3166,0.35335690602065356
Neopl-ACR (refined),-2091,-3151,0.007397657129149471
Neopl-ACR (refined),-3320,-1616,0.0643989246559949
Neopl-ACR (refined),-2623,-2213,0.041483653223114314
Neopl-ACR (refined),-2844,-2708,0.16151158364086432
Neopl-ACR (refined),-2033,-2747,0.2098782659521221
Neopl-ACR (refined),-2242,-2000,0.06393186868487649
Neopl-ACR (refined),-2283,-663,0.11872620322175625
Neopl-ACR (refined),-2238,-1565,0.009549685213674663
Neopl-ACR (refined),-1335,-3158,0.14988544003859422
Neopl-ACR (refined),-676,-2170,0.11330514959553495
Neopl-ACR (refined),-620,-1953,0.3422372813208895
Neopl-ACR (refined),-1580,-639,-0.006161960502849284
Neopl-ACR (refined),-2398,-1284,0.11793793484168791
Neopl-ACR (refined),-3752,-1550,0.10816859154670277
Neopl-ACR (refined),-3593,-1955,0.12323438129918901
Neopl-ACR (refined),-2339,-818,0.2576174162502239
Neopl-ACR (refined),-2741,-3269,0.30887228490234153
Neopl-ACR (refined),-3149,-779,-0.04050488818233122
Neopl-ACR (refined),-2399,-1408,0.15166573520881976
Neopl-ACR (refined),-2677,-2244,0.200535292086038
Neopl-ACR (refined),-3552,-3230,0.3297820032583347
Neopl-ACR (refined),-2949,-2397,0.07185355903790153
Neopl-ACR (refined),-1315,-1170,0.34007822620631967
Neopl-ACR (refined),-2134,-2001,0.18796146784549428
Neopl-ACR (refined),-2087,-2716,0.14788205353694922
Neopl-ACR (refined),-1205,-922,0.06370921812635116
Neopl-ACR (refined),-2076,-1597,0.07311015675815963
Neopl-ACR (refined),-2187,-1845,0.14882790944720786
Neopl-ACR (refined),-3590,-1645,0.10993566742594368
Neopl-ACR (refined),-2094,-3461,0.3741907401350662
Neopl-ACR (refined),-1483,-1759,0.3137406282141944
Neopl-ACR (refined),-1818,-2812,0.3822929456953114
Neopl-ACR (refined),-3063,-3017,-0.04475123053700192
Neopl-ACR (refined),-907,-3659,0.23432358184357444
Neopl-ACR (refined),-715,-648,0.23566761983809636
Neopl-ACR (refined),-994,-1484,0.17760052799979859
Neopl-ACR (refined),-1688,-638,0.11278246380551821
Neopl-ACR (refined),-3653,-2483,0.18199079417577047
Neopl-ACR (refined),-2510,-1717,0.19426107066986603
Neopl-ACR (refined),-1905,-698,0.1348356744750795
Neopl-ACR (refined),-3488,-2205,0.07560045733899506
Neopl-ACR (refined),-2138,-2436,0.08589003273570156
Neopl-ACR (refined),-2140,-2560,0.23419335535870406
Neopl-ACR (refined),-2406,-2153,0.1760875001369301
Neopl-ACR (refined),-944,-1888,0.2735909677459891
Neopl-ACR (refined),-2197,-2901,0.13924569988105995
Neopl-ACR (refined),-1528,-795,0.1341351210509068
Neopl-ACR (refined),-3906,-710,0.05505280780613914
Neopl-ACR (refined),-2944,-1900,0.09525507856361654
Neopl-ACR (refined),-609,-773,0.19767025388888343
Neopl-ACR (refined),-2688,-3362,0.19702134133726362
Neopl-ACR (refined),-1958,-604,0.07439142003117649
Neopl-ACR (refined),-3689,-650,0.10528372458929924
Neopl-ACR (refined),-2986,-687,0.02709491518475371
Neopl-ACR (refined),-3544,-2422,0.17229155373575689
Neopl-ACR (refined),-3906,-772,0.07600842197166635
Neopl-ACR (refined),-4122,-770,0.1655913308060994
Neopl-ACR (refined),-2677,-2182,0.09049097455836208
Neopl-ACR (refined),-2176,-726,0.24108425059062288
Neopl-ACR (refined),-2362,-3179,0.18810368776098413
Neopl-ACR (refined),-2826,-844,0.03422818831712682
Neopl-ACR (refined),-1312,-797,0.09613725224580155
Neopl-ACR (refined),-1922,-2376,0.03083861397330151
Neopl-ACR (refined),-3053,-1961,0.04805105034218693
Neopl-ACR (refined),-2726,-1715,0.08573020704396367
Neopl-ACR (refined),-1156,-1451,0.1053057407830682
Neopl-ACR (refined),-1704,-2253,0.21387554403072306
Neopl-ACR (refined),-3000,-2117,-0.030536591956941694
Neopl-ACR (refined),-1281,-3190,0.17536052921852618
Neopl-ACR (refined),-3712,-3073,0.25638533152696436
Neopl-ACR (refined),-3095,-749,0.007750216452672376
Neopl-ACR (refined),-3487,-2143,0.060680248366007106
Neopl-ACR (refined),-1769,-3340,0.34475608760916093
Neopl-ACR (refined),-2195,-2715,0.2438615224772857
Neopl-ACR (refined),-2082,-2157,0.05688768832065555
Neopl-ACR (refined),-883,-1236,0.24085532041279517
Neopl-ACR (refined),-717,-834,0.1895638485424792
Neopl-ACR (refined),-1155,-1389,0.20597289771568472
Neopl-ACR (refined),-2402,-1781,0.14810309187570536
Neopl-ACR (refined),-1913,-1444,0.1032561626301926
Neopl-ACR (refined),-2297,-2030,0.0779684297714851
Neopl-ACR (refined),-1584,-1012,0.1395374654390974
Neopl-ACR (refined),-4232,-893,0.11896315391179024
Neopl-ACR (refined),-2894,-2304,-0.0023581433729648604
Neopl-ACR (refined),-790,-2728,0.4192053451213453
Neopl-ACR (refined),-1276,-2693,0.20490940374038813
Neopl-ACR (refined),-3325,-2113,0.18564368275327386
Neopl-ACR (refined),-1423,-1169,0.24642840824446083
Neopl-ACR (refined),-1010,-3099,0.18788387627601244
Neopl-ACR (refined),-716,-710,0.1432574378222523
Neopl-ACR (refined),-3480,-1397,0.18531220602284404
Neopl-ACR (refined),-1053,-1949,0.1862024405167238
Neopl-ACR (refined),-2569,-2245,0.07317407687096206
Neopl-ACR (refined),-2450,-1128,0.001765208674900931
Neopl-ACR (refined),-1990,-3835,0.21667955654927346
Neopl-ACR (refined),-3277,-2766,-0.12932772341194027
Neopl-ACR (refined),-3271,-2207,0.11670416141848483
Neopl-ACR (refined),-2250,-2807,0.21864191446079972
Neopl-ACR (refined),-2228,-571,0.2381627087446762
Neopl-ACR (refined),-2190,-2218,0.21313617194825668
Neopl-ACR (refined),-726,-1766,0.4099869584645485
Neopl-ACR (refined),-3004,-2489,0.08464897630704349
Neopl-ACR (refined),-1096,-861,0.21480844068133198
Neopl-ACR (refined),-1663,-3590,-0.003566702359037721
Neopl-ACR (refined),-2146,-3181,0.05693467069837105
Neopl-ACR (refined),-1050,-1701,0.2618425152208665
Neopl-ACR (refined),-3433,-2174,0.15187782315724707
Neopl-ACR (refined),-3045,-1153,0.16419563279997373
Neopl-ACR (refined),-3212,-1617,0.1663835030592481
Neopl-ACR (refined),-2036,-3058,0.25400574573809565
Neopl-ACR (refined),-769,-616,0.21148665680407344
Neopl-ACR (refined),-729,-2077,0.2748550285751916
Neopl-ACR (refined),-833,-1578,0.3217614957782208
Neopl-ACR (refined),-2942,-1713,0.14745776442394853
Neopl-ACR (refined),-1266,-1698,0.3368443722038784
Neopl-ACR (refined),-2414,-3023,0.2371584639572626
Neopl-ACR (refined),-2067,-603,0.11472657487358318
Neopl-ACR (refined),-889,-1795,0.41965214571113374
Neopl-ACR (refined),-1071,-3813,0.181205380611548
Neopl-ACR (refined),-1269,-2009,0.347251814960057
Neopl-ACR (refined),-1856,-1227,0.1258008552156072
Neopl-ACR (refined),-2675,-1995,0.13369537928586467
Neopl-ACR (refined),-3389,-3200,0.22635378299823117
Neopl-ACR (refined),-634,-3382,0.3373198868884983
Neopl-ACR (refined),-2833,-1590,0.07039862006299219
Neopl-ACR (refined),-2957,-3267,0.16577190425942173
Neopl-ACR (refined),-1915,-1692,0.049825137467826575
Neopl-ACR (refined),-1857,-1289,0.21124032321498398
Neopl-ACR (refined),-2501,-785,0.15936099456985758
Neopl-ACR (refined),-1691,-887,0.07652390857734914
Neopl-ACR (refined),-1764,-2843,0.32434148682878344
Neopl-ACR (refined),-2202,-3398,0.1853843368969313
Neopl-ACR (refined),-1052,-1887,0.2561130737380284
Neopl-ACR (refined),-943,-1826,0.36542185930160903
Neopl-ACR (refined),-1653,-2534,0.31957387583895136
Neopl-ACR (refined),-952,-2696,0.09173043871516942
Neopl-ACR (refined),-2578,-3115,0.2036919858989732
Neopl-ACR (refined),-1807,-1693,0.0037365430034385083
Neopl-ACR (refined),-2097,-3772,0.2563206417489043
Neopl-ACR (refined),-3107,-1929,0.07448848892994475
Neopl-ACR (refined),-2356,-2558,0.19405375477758968
Neopl-ACR (refined),-2416,-3148,0.29331936211942994
Neopl-ACR (refined),-1047,-1390,0.05570501767531921
Neopl-ACR (refined),-1543,-2348,0.31025475201974095
Neopl-ACR (refined),-2899,-2801,0.11995329900462348
Neopl-ACR (refined),-2790,-2678,0.08181440607849244
Neopl-ACR (refined),-1867,-2283,0.38106572233210195
Neopl-ACR (refined),-2345,-1439,0.08327290890295336
Neopl-ACR (refined),-1827,-3744,0.3684379033460469
Neopl-ACR (refined),-999,-2043,0.26929239755633994
Neopl-ACR (refined),-997,-1794,0.28976323587073843
Neopl-ACR (refined),-2199,-3087,0.07426031124891874
Neopl-ACR (refined),-1319,-1605,0.3453046909505219
Neopl-ACR (refined),-1693,-1073,0.043518218652465135
Neopl-ACR (refined),-786,-2293,0.44345105490875447
Neopl-ACR (refined),-1105,-1793,0.24210551752968285
Neopl-ACR (refined),-3157,-1525,0.009179154434633907
Neopl-ACR (refined),-3114,-2737,0.033190330277025004
Neopl-ACR (refined),-730,-2139,0.4253790910972587
Neopl-ACR (refined),-2520,-2712,0.06357997877416632
Neopl-ACR (refined),-2093,-3337,0.4005720632258805
Neopl-ACR (refined),-1333,-3034,0.49686238719971
Neopl-ACR (refined),-3064,-3079,0.1372665757387273
Neopl-ACR (refined),-1151,-954,0.14992201908645536
Neopl-ACR (refined),-1489,-2380,0.2575742908857751
Neopl-ACR (refined),-635,-3445,0.2752149575561553
Neopl-ACR (refined),-721,-1207,0.2865225005701604
Neopl-ACR (refined),-1482,-1634,0.08528625861410694
Neopl-ACR (refined),-665,-1052,-0.055815107879474246
Neopl-ACR (refined),-3532,-1241,0.15612731665101937
Neopl-ACR (refined),-2897,-2615,0.1337816539659894
Neopl-ACR (refined),-3208,-1245,0.12659171793096696
Neopl-ACR (refined),-778,-1486,0.24934842283024827
Neopl-ACR (refined),-2472,-3427,0.3219647503849353
Neopl-ACR (refined),-1479,-1386,0.21631973262908888
Neopl-ACR (refined),-2997,-1744,0.1535561765131328
Neopl-ACR (refined),-775,-1237,0.2003992126990174
Neopl-ACR (refined),-1102,-1483,0.23536320561315138
Neopl-ACR (refined),-2522,-2960,0.2009190483973266
Neopl-ACR (refined),-674,-1984,0.12847756638422997
Neopl-ACR (refined),-895,-2479,0.14665075717710502
Neopl-ACR (refined),-4013,-584,0.07121178900039687
Neopl-ACR (refined),-1643,-1539,0.11945641136994856
Neopl-ACR (refined),-2022,-1567,0.18903185797587146
Neopl-ACR (refined),-824,-709,-0.08933930599146261
Neopl-ACR (refined),-899,-2789,0.3277101776611772
Neopl-ACR (refined),-1043,-955,0.12017429331465307
Neopl-ACR (refined),-1977,-2468,0.23491829693718402
Neopl-ACR (refined),-1815,-2501,0.23664444252285838
Neopl-ACR (refined),-2411,-2650,0.1695340591132699
Neopl-ACR (refined),-2071,-1100,0.15528461430524887
Neopl-ACR (refined),-2196,-2839,0.29746785400519093
Neopl-ACR (refined),-2661,-629,0.20852798178640952
Neopl-ACR (refined),-3551,-3105,0.3120239228805353
Neopl-ACR (refined),-2123,-820,0.03377481271978522
Neopl-ACR (refined),-3336,-3294,0.3536312648620054
Neopl-ACR (refined),-1920,-2189,0.19970120886034265
Neopl-ACR (refined),-1368,-1076,0.010945154285757042
Neopl-ACR (refined),-3283,-3388,0.20001176668373216
Neopl-ACR (refined),-3311,-746,0.1930429921700348
Neopl-ACR (refined),-3960,-740,0.23136615167316166
Neopl-ACR (refined),-1960,-791,0.019748154831213116
Neopl-ACR (refined),-1582,-763,0.11570052880922227
Neopl-ACR (refined),-956,-3131,0.2024574969234239
Neopl-ACR (refined),-4125,-1080,0.054655295219759294
Neopl-ACR (refined),-3485,-1894,0.055223969149649776
Neopl-ACR (refined),-2521,-2898,0.12946727410763165
Neopl-ACR (refined),-2131,-1690,0.10045853139603284
Neopl-ACR (refined),-1333,-2972,0.2357975071265087
Neopl-ACR (refined),-2554,-692,0.08020694790763516
Neopl-ACR (refined),-3599,-2577,0.043483886056127796
Neopl-ACR (refined),-2896,-2490,-0.01253023701913153
Neopl-ACR (refined),-2393,-849,0.05608036991715265
Neopl-ACR (refined),-1446,-3530,0.03228669195120085
Neopl-ACR (refined),-999,-1981,0.16754733859002902
Neopl-ACR (refined),-2900,-2925,0.04463045671667909
Neopl-ACR (refined),-2565,-1872,0.22000902196294175
Neopl-ACR (refined),-3121,-3358,0.31813938958746146
Neopl-ACR (refined),-3654,-2607,0.14793032683816165
Neopl-ACR (refined),-3584,-961,0.13403613616603305
Neopl-ACR (refined),-1496,-3063,0.19514740988866247
Neopl-ACR (refined),-2890,-1931,0.08961894995747871
Neopl-ACR (refined),-1063,-3005,0.32614053752797545
Neopl-ACR (refined),-2012,-573,0.0826063568144299
Neopl-ACR (refined),-1714,-3310,0.1488532292669627
Neopl-ACR (refined),-996,-1732,0.2575587369413323
Neopl-ACR (refined),-2044,-3804,0.2260089168928201
Neopl-ACR (refined),-3041,-780,0.0878968887603418
Neopl-ACR (refined),-2526,-3395,0.42810369595201664
Neopl-ACR (refined),-2892,-2118,0.11478396535851143
Neopl-ACR (refined),-2182,-1348,0.16885755066792124
Neopl-ACR (refined),-2630,-2959,0.16392427822397643
Neopl-ACR (refined),-1120,-3284,0.16400491269105488
Neopl-ACR (refined),-1745,-917,0.03983312532386607
Neopl-ACR (refined),-3218,-2301,0.1988617012032463
Neopl-ACR (refined),-2960,-3577,0.07489952306850534
Neopl-ACR (refined),-2840,-2336,-0.06150154125364421
Neopl-ACR (refined),-1068,-3565,0.08440169241949097
Neopl-ACR (refined),-2997,-1806,0.22967029810562578
Neopl-ACR (refined),-1166,-2507,0.2817575593971352
Neopl-ACR (refined),-1331,-2785,0.22263724009659508
Neopl-ACR (refined),-2671,-1623,0.015079100627237774
Neopl-ACR (refined),-2524,-3209,0.2946070930150304
Neopl-ACR (refined),-2782,-1932,0.17579665674282757
Neopl-ACR (refined),-1097,-923,0.13546109638762766
Neopl-ACR (refined),-1013,-3472,0.42889914456559064
Neopl-ACR (refined),-2836,-1901,0.10468296706769353
Neopl-ACR (refined),-2367,-3676,0.2451958753156801
Neopl-ACR (refined),-671,-1611,0.10851646575715285
Neopl-ACR (refined),-727,-1828,0.2504672849810042
Neopl-ACR (refined),-1489,-2318,0.3341773148796458
Neopl-ACR (refined),-2632,-3145,0.2134105271955452
Neopl-ACR (refined),-2244,-2186,0.16754740704997179
Neopl-ACR (refined),-2393,-786,0.06833683796090628
Neopl-ACR (refined),-1226,-3097,0.4756023771333609
Neopl-ACR (refined),-2832,-1466,0.07881763347597642
Neopl-ACR (refined),-3437,-2547,0.132455820391854
Neopl-ACR (refined),-1321,-1791,0.2544195067035383
Neopl-ACR (refined),-3321,-1741,0.18629094118694312
Neopl-ACR (refined),-3099,-1183,0.14703804683498195
Neopl-ACR (refined),-4069,-863,0.16463657471020893
Neopl-ACR (refined),-2283,-601,0.014413898322338914
Neopl-ACR (refined),-2559,-1189,0.13733311164558665
Neopl-ACR (refined),-1970,-1785,0.21357283988250825
Neopl-ACR (refined),-3094,-624,0.27705157020445714
Neopl-ACR (refined),-504,-1147,0.22469576398493574
Neopl-ACR (refined),-3484,-1832,0.13787561636626067
Neopl-ACR (refined),-851,-3442,0.20895456916493066
Neopl-ACR (refined),-2847,-3019,0.07359905775848685
Neopl-ACR (refined),-2671,-1561,0.02001590404566006
Neopl-ACR (refined),-1820,-2998,0.2564317016401897
Neopl-ACR (refined),-3549,-2919,0.08763063873094779
Neopl-ACR (refined),-673,-1860,0.2642026173164341
Neopl-ACR (refined),-3333,-2921,-0.04660236739254825
Neopl-ACR (refined),-2199,-3150,0.11771077369538419
Neopl-ACR (refined),-455,-1613,0.3099335534516205
Neopl-ACR (refined),-1202,-674,0.14910339881807605
Neopl-ACR (refined),-2629,-2897,0.13292753583640393
Neopl-ACR (refined),-3064,-3141,0.11630936407991166
Neopl-ACR (refined),-3386,-2827,0.06983047168364442
Neopl-ACR (refined),-3709,-2762,-0.04325401680497579
Neopl-ACR (refined),-2016,-946,0.031194193082069444
Neopl-ACR (refined),-2401,-1594,0.06529772953207874
Neopl-ACR (refined),-2951,-2645,0.014258495685190997
Neopl-ACR (refined),-563,-1612,0.16079568047301146
Neopl-ACR (refined),-564,-1799,0.17850100578175393
Neopl-ACR (refined),-2730,-2150,0.09725233609251688
Neopl-ACR (refined),-792,-2915,0.0046729670023955006
Neopl-ACR (refined),-3002,-2303,0.0326785799846806
Neopl-ACR (refined),-732,-2387,0.2467787376660618
Neopl-ACR (refined),-1585,-1136,0.06821351207109905
Neopl-ACR (refined),-1580,-577,0.13133777176084932
Neopl-ACR (refined),-632,-3196,0.11760121030088694
Neopl-ACR (refined),-2131,-1628,0.2256243197101424
Neopl-ACR (refined),-615,-1394,0.05375461765957973
Neopl-ACR (refined),-1326,-2226,0.1292058050877832
Neopl-ACR (refined),-2407,-2216,0.07646116037465095
Neopl-ACR (refined),-662,-679,0.18946383299822778
Neopl-ACR (refined),-3174,-3327,0.27826274518683386
Neopl-ACR (refined),-1217,-2165,0.08824842242915723
Neopl-ACR (refined),-2673,-1809,0.0344678741531661
Neopl-ACR (refined),-3225,-2984,0.18192975301724934
Neopl-ACR (refined),-1702,-2067,-0.061349362560097265
Neopl-ACR (refined),-1284,-3562,0.10646723015732207
Neopl-ACR (refined),-2147,-3305,0.06569020189031899
Neopl-ACR (refined),-2352,-2123,0.006078470535748615
Neopl-ACR (refined),-3383,-2517,0.2327811139139525
Neopl-ACR (refined),-1216,-2041,0.3758347338851163
Neopl-ACR (refined),-3005,-2551,0.13598929160535972
Neopl-ACR (refined),-1582,-825,0.1651547700429451
Neopl-ACR (refined),-2507,-1407,0.14638923303101986
Neopl-ACR (refined),-1757,-2098,0.07834356543015991
Neopl-ACR (refined),-2575,-2804,0.2159450671458762
Neopl-ACR (refined),-2030,-2375,0.266138458500808
Neopl-ACR (refined),-2685,-3052,0.1449237063814881
Neopl-ACR (refined),-1049,-1576,0.17554629617027778
Neopl-ACR (refined),-3167,-2581,0.070795235136139
Neopl-ACR (refined),-3273,-2393,0.03413117798437898
Neopl-ACR (refined),-3256,-654,0.021961313626860268
Neopl-ACR (refined),-3320,-1678,0.08151593494347198
Neopl-ACR (refined),-1367,-952,0.15144623192685036
Neopl-ACR (refined),-945,-2012,0.41559728675786345
Neopl-ACR (refined),-1931,-3308,0.3080191516904982
Neopl-ACR (refined),-1339,-3593,0.19251922605534838
Neopl-ACR (refined),-1643,-1477,0.19901750201382312
Neopl-ACR (refined),-1016,-3783,0.11985407027367129
Neopl-ACR (refined),-1536,-1665,0.34951759870311194
Neopl-ACR (refined),-1909,-1071,0.14054204516444652
Neopl-ACR (refined),-2466,-2743,0.14877526355566095
Neopl-ACR (refined),-3371,-1336,-0.02753971121748766
Neopl-ACR (refined),-892,-2106,0.2205512716681925
Neopl-ACR (refined),-2205,-3709,0.14099646221053924
Neopl-ACR (refined),-1859,-1475,0.1374958557450306
Neopl-ACR (refined),-1698,-1632,-0.015151029932221116
Neopl-ACR (refined),-2730,-2088,0.14542459869116986
Neopl-ACR (refined),-1426,-1417,0.3525537421750326
Neopl-ACR (refined),-4231,-769,0.12418526676581393
Neopl-ACR (refined),-618,-1705,0.15817302413980844
Neopl-ACR (refined),-2288,-1160,0.1496532633560948
Neopl-ACR (refined),-1268,-1823,0.31079200730427714
Neopl-ACR (refined),-1763,-2781,0.3498823739234151
Neopl-ACR (refined),-3486,-2081,0.16660547842818935
Neopl-ACR (refined),-2852,-3578,0.27695237868292655
Neopl-ACR (refined),-3500,-3510,-0.03193934733381898
Neopl-ACR (refined),-2234,-1130,0.1478715612965169
Neopl-ACR (refined),-690,-3599,0.1790384157964936
Neopl-ACR (refined),-2889,-1807,0.15786296729065558
Neopl-ACR (refined),-3319,-1554,0.1605296554709862
Neopl-ACR (refined),-3284,-3512,0.11470632837019429
Neopl-ACR (refined),-1337,-3407,0.3789102944442187
Neopl-ACR (refined),-1491,-2566,0.39978303576099083
Neopl-ACR (refined),-3105,-1743,0.12403648465278438
Neopl-ACR (refined),-3694,-1209,0.1466120565354192
Neopl-ACR (refined),-1875,-3153,0.25092383980196903
Neopl-ACR (refined),-1324,-2040,0.3659053263126633
Neopl-ACR (refined),-1770,-3465,0.22675307759386304
Neopl-ACR (refined),-1747,-1103,0.14179065820784892
Neopl-ACR (refined),-941,-1577,0.1433994609094576
Neopl-ACR (refined),-1341,-3842,0.10203251235108146
Neopl-ACR (refined),-2553,-567,0.07962378560710309
Neopl-ACR (refined),-2622,-2089,0.06751950221178565
Neopl-ACR (refined),-2074,-1411,0.08847972013918182
Neopl-ACR (refined),-3606,-3198,0.1376022504088616
Neopl-ACR (refined),-2571,-2431,0.1391713685511088
Neopl-ACR (refined),-1310,-673,0.0017583736418791407
Neopl-ACR (refined),-1635,-732,0.11288586284784363
Neopl-ACR (refined),-2515,-2277,0.10010280499417007
Neopl-ACR (refined),-3598,-2452,0.09182788572465816
