p,logFC,rank,length,color,significant,label,point_color,tier
0.49974674120033097,0.03781474063554603,Supv3l1,0.03781474063554603,0.49974674120033097,FALSE,NA,grey20,ns
0.6330858626570821,0.10547186624743594,Vps26a,0.10547186624743594,0.6330858626570821,FALSE,NA,grey20,ns
7.493988179705934,0.33260797654858226,Srgn,0.33260797654858226,7.493988179705934,FALSE,NA,grey50,ns
0.10665697899168708,-0.02893100865339989,Kif1bp,-0.02893100865339989,0.10665697899168708,FALSE,NA,grey20,ns
3.8804525047091807,0.3425206829814748,Ddx21,0.3425206829814748,3.8804525047091807,FALSE,NA,grey50,ns
1.2667504288375118,0.13670132337899218,Ddx50,0.13670132337899218,1.2667504288375118,FALSE,NA,grey20,ns
0.9523634128820657,-0.06002061368054702,Stox1,-0.06002061368054702,0.9523634128820657,FALSE,NA,grey20,ns
0.1640063076452955,-0.052712488435166835,Ccar1,-0.052712488435166835,0.1640063076452955,FALSE,NA,grey20,ns
0.8205957853984609,-0.08891034987138391,Tet1,-0.08891034987138391,0.8205957853984609,FALSE,NA,grey20,ns
0.3594457770349328,-0.08095340236489222,Slc25a16,-0.08095340236489222,0.3594457770349328,FALSE,NA,grey20,ns
1.9202586991716557,0.02591421978789917,Dna2,0.02591421978789917,1.9202586991716557,FALSE,NA,grey20,ns
0.49369218124498004,0.06113543375373509,Rufy2,0.06113543375373509,0.49369218124498004,FALSE,NA,grey20,ns
2.204025878471455,-0.3244970827446154,Hnrnph3,-0.3244970827446154,2.204025878471455,FALSE,NA,grey50,ns
0.30939838754253424,-0.011053608030649044,Pbld2,-0.011053608030649044,0.30939838754253424,FALSE,NA,grey20,ns
0.23367147987432355,-0.03161242550780708,Herc4,-0.03161242550780708,0.23367147987432355,FALSE,NA,grey20,ns
0.09541100989142988,0.013028934289252466,Sirt1,0.013028934289252466,0.09541100989142988,FALSE,NA,grey20,ns
